date,F_total,F_anthro,F_nat,F_co2,F_wmghg,F_aero,F_solar,F_volc
1906.792,0.1560,0.3276,-0.1716,0.3722,0.1554,-0.2800,0.0234,-0.1950
1906.875,0.1718,0.3284,-0.1566,0.3730,0.1554,-0.2800,0.0209,-0.1775
1906.959,0.1827,0.3293,-0.1466,0.3739,0.1554,-0.2800,0.0184,-0.1650
1907.042,0.1935,0.3301,-0.1366,0.3747,0.1554,-0.2800,0.0159,-0.1525
1907.125,0.1994,0.3309,-0.1316,0.3755,0.1554,-0.2800,0.0134,-0.1450
1907.209,0.1552,0.3317,-0.1765,0.3763,0.1554,-0.2800,0.0110,-0.1875
1907.292,0.1135,0.3326,-0.2190,0.3772,0.1554,-0.2800,0.0085,-0.2275
1907.375,0.0694,0.3334,-0.2640,0.3780,0.1554,-0.2800,0.0060,-0.2700
1907.459,0.0677,0.3342,-0.2665,0.3788,0.1554,-0.2800,0.0035,-0.2700
1907.542,0.0636,0.3351,-0.2715,0.3797,0.1554,-0.2800,0.0010,-0.2725
1907.625,0.0639,0.3354,-0.2715,0.3800,0.1554,-0.2800,0.0010,-0.2725
1907.709,0.0856,0.3354,-0.2498,0.3800,0.1554,-0.2800,0.0027,-0.2525
1907.792,0.1072,0.3354,-0.2282,0.3800,0.1554,-0.2800,0.0043,-0.2325
1907.875,0.1264,0.3354,-0.2090,0.3800,0.1554,-0.2800,0.0060,-0.2150
1907.959,0.0805,0.3354,-0.2549,0.3800,0.1554,-0.2800,0.0076,-0.2625
1908.042,0.0297,0.3354,-0.3057,0.3800,0.1554,-0.2800,0.0093,-0.3150
1908.125,-0.0211,0.3354,-0.3565,0.3800,0.1554,-0.2800,0.0110,-0.3675
1908.209,0.0105,0.3354,-0.3249,0.3800,0.1554,-0.2800,0.0126,-0.3375
1908.292,0.0372,0.3354,-0.2982,0.3800,0.1554,-0.2800,0.0143,-0.3125
1908.375,0.0639,0.3354,-0.2715,0.3800,0.1554,-0.2800,0.0160,-0.2875
1908.459,0.0880,0.3354,-0.2474,0.3800,0.1554,-0.2800,0.0176,-0.2650
1908.542,0.1122,0.3354,-0.2232,0.3800,0.1554,-0.2800,0.0193,-0.2425
1908.625,0.1334,0.3369,-0.2034,0.3805,0.1559,-0.2800,0.0191,-0.2225
1908.709,0.1518,0.3394,-0.1876,0.3813,0.1568,-0.2800,0.0174,-0.2050
1908.792,0.1678,0.3420,-0.1743,0.3821,0.1578,-0.2800,0.0157,-0.1900
1908.875,0.1837,0.3446,-0.1609,0.3830,0.1587,-0.2800,0.0141,-0.1750
1908.959,0.1971,0.3472,-0.1501,0.3838,0.1596,-0.2800,0.0124,-0.1625
1909.042,0.2130,0.3498,-0.1367,0.3846,0.1605,-0.2800,0.0108,-0.1475
1909.125,0.2215,0.3524,-0.1309,0.3855,0.1615,-0.2800,0.0091,-0.1400
1909.209,0.2349,0.3549,-0.1201,0.3863,0.1624,-0.2800,0.0074,-0.1275
1909.292,0.2458,0.3575,-0.1117,0.3871,0.1633,-0.2800,0.0058,-0.1175
1909.375,0.2542,0.3601,-0.1059,0.3879,0.1642,-0.2800,0.0041,-0.1100
1909.459,0.2651,0.3627,-0.0975,0.3888,0.1651,-0.2800,0.0025,-0.1000
1909.542,0.2736,0.3653,-0.0917,0.3896,0.1661,-0.2800,0.0008,-0.0925
1909.625,0.2802,0.3656,-0.0854,0.3900,0.1665,-0.2804,-0.0004,-0.0850
1909.709,0.2827,0.3640,-0.0813,0.3900,0.1665,-0.2813,-0.0013,-0.0800
1909.792,0.2877,0.3623,-0.0746,0.3900,0.1665,-0.2821,-0.0021,-0.0725
1909.875,0.2902,0.3606,-0.0704,0.3900,0.1665,-0.2829,-0.0029,-0.0675
1909.959,0.2927,0.3590,-0.0663,0.3900,0.1665,-0.2838,-0.0038,-0.0625
1910.042,0.2827,0.3573,-0.0746,0.3900,0.1665,-0.2846,-0.0046,-0.0700
1910.125,0.2477,0.3557,-0.1079,0.3900,0.1665,-0.2854,-0.0054,-0.1025
1910.209,0.2478,0.3540,-0.1062,0.3900,0.1665,-0.2862,-0.0062,-0.1000
1910.292,0.2478,0.3523,-0.1046,0.3900,0.1665,-0.2871,-0.0071,-0.0975
1910.375,0.2503,0.3507,-0.1004,0.3900,0.1665,-0.2879,-0.0079,-0.0925
1910.459,0.2553,0.3490,-0.0937,0.3900,0.1665,-0.2887,-0.0087,-0.0850
1910.542,0.2603,0.3474,-0.0871,0.3900,0.1665,-0.2896,-0.0096,-0.0775
1910.625,0.2636,0.3469,-0.0833,0.3904,0.1665,-0.2900,-0.0108,-0.0725
1910.709,0.2678,0.3477,-0.0800,0.3912,0.1665,-0.2900,-0.0125,-0.0675
1910.792,0.2719,0.3486,-0.0766,0.3921,0.1665,-0.2900,-0.0141,-0.0625
1910.875,0.2761,0.3494,-0.0733,0.3929,0.1665,-0.2900,-0.0158,-0.0575
1910.959,0.2803,0.3502,-0.0699,0.3937,0.1665,-0.2900,-0.0174,-0.0525
1911.042,0.2819,0.3511,-0.0691,0.3946,0.1665,-0.2900,-0.0191,-0.0500
1911.125,0.2736,0.3519,-0.0783,0.3954,0.1665,-0.2900,-0.0208,-0.0575
1911.209,0.2778,0.3527,-0.0749,0.3962,0.1665,-0.2900,-0.0224,-0.0525
1911.292,0.2795,0.3535,-0.0741,0.3970,0.1665,-0.2900,-0.0241,-0.0500
1911.375,0.2811,0.3544,-0.0732,0.3979,0.1665,-0.2900,-0.0257,-0.0475
1911.459,0.2853,0.3552,-0.0699,0.3987,0.1665,-0.2900,-0.0274,-0.0425
1911.542,0.2870,0.3560,-0.0691,0.3995,0.1665,-0.2900,-0.0291,-0.0400
1911.625,0.2894,0.3573,-0.0679,0.4004,0.1669,-0.2900,-0.0304,-0.0375
1911.709,0.2928,0.3590,-0.0662,0.4012,0.1678,-0.2900,-0.0312,-0.0350
1911.792,0.2963,0.3608,-0.0645,0.4020,0.1688,-0.2900,-0.0320,-0.0325
1911.875,0.2997,0.3625,-0.0629,0.4029,0.1697,-0.2900,-0.0329,-0.0300
1911.959,0.3031,0.3643,-0.0612,0.4037,0.1706,-0.2900,-0.0337,-0.0275
1912.042,0.3115,0.3660,-0.0545,0.4045,0.1715,-0.2900,-0.0345,-0.0200
1912.125,0.2899,0.3678,-0.0778,0.4053,0.1724,-0.2900,-0.0353,-0.0425
1912.209,0.2859,0.3695,-0.0837,0.4062,0.1734,-0.2900,-0.0362,-0.0475
1912.292,0.2818,0.3713,-0.0895,0.4070,0.1743,-0.2900,-0.0370,-0.0525
1912.375,0.2777,0.3730,-0.0953,0.4078,0.1752,-0.2900,-0.0378,-0.0575
1912.459,-0.0364,0.3748,-0.4112,0.4087,0.1761,-0.2900,-0.0387,-0.3725
1912.542,-0.3505,0.3765,-0.7270,0.4095,0.1770,-0.2900,-0.0395,-0.6875
1912.625,-0.6649,0.3776,-1.0425,0.4100,0.1776,-0.2900,-0.0400,-1.0025
1912.709,-0.6074,0.3776,-0.9850,0.4100,0.1776,-0.2900,-0.0400,-0.9450
1912.792,-0.5549,0.3776,-0.9325,0.4100,0.1776,-0.2900,-0.0400,-0.8925
1912.875,-0.5074,0.3776,-0.8850,0.4100,0.1776,-0.2900,-0.0400,-0.8450
1912.959,-0.4874,0.3776,-0.8650,0.4100,0.1776,-0.2900,-0.0400,-0.8250
1913.042,-0.4724,0.3776,-0.8500,0.4100,0.1776,-0.2900,-0.0400,-0.8100
1913.125,-0.4599,0.3776,-0.8375,0.4100,0.1776,-0.2900,-0.0400,-0.7975
1913.209,-0.3974,0.3776,-0.7750,0.4100,0.1776,-0.2900,-0.0400,-0.7350
1913.292,-0.3399,0.3776,-0.7175,0.4100,0.1776,-0.2900,-0.0400,-0.6775
1913.375,-0.3524,0.3776,-0.7300,0.4100,0.1776,-0.2900,-0.0400,-0.6900
1913.459,-0.2974,0.3776,-0.6750,0.4100,0.1776,-0.2900,-0.0400,-0.6350
1913.542,-0.2474,0.3776,-0.6250,0.4100,0.1776,-0.2900,-0.0400,-0.5850
1913.625,-0.1990,0.3782,-0.5772,0.4103,0.1779,-0.2900,-0.0397,-0.5375
1913.709,-0.1539,0.3800,-0.5339,0.4111,0.1789,-0.2900,-0.0389,-0.4950
1913.792,-0.1113,0.3817,-0.4930,0.4120,0.1798,-0.2900,-0.0380,-0.4550
1913.875,-0.0737,0.3835,-0.4572,0.4128,0.1807,-0.2900,-0.0372,-0.4200
1913.959,-0.0386,0.3852,-0.4239,0.4136,0.1816,-0.2900,-0.0364,-0.3875
1914.042,-0.0036,0.3870,-0.3905,0.4145,0.1825,-0.2900,-0.0355,-0.3550
1914.125,0.0190,0.3887,-0.3697,0.4153,0.1835,-0.2900,-0.0347,-0.3350
1914.209,0.0416,0.3905,-0.3489,0.4161,0.1844,-0.2900,-0.0339,-0.3150
1914.292,0.0667,0.3922,-0.3256,0.4169,0.1853,-0.2900,-0.0331,-0.2925
1914.375,0.0868,0.3940,-0.3072,0.4178,0.1862,-0.2900,-0.0322,-0.2750
1914.459,0.1119,0.3958,-0.2839,0.4186,0.1871,-0.2900,-0.0314,-0.2525
1914.542,0.1344,0.3975,-0.2631,0.4194,0.1881,-0.2900,-0.0306,-0.2325
1914.625,0.1553,0.3992,-0.2439,0.4203,0.1887,-0.2900,-0.0289,-0.2150
1914.709,0.1778,0.4009,-0.2231,0.4211,0.1887,-0.2900,-0.0256,-0.1975
1914.792,0.1978,0.4026,-0.2048,0.4219,0.1887,-0.2900,-0.0223,-0.1825
1914.875,0.2177,0.4042,-0.1865,0.4228,0.1887,-0.2900,-0.0190,-0.1675
1914.959,0.2352,0.4059,-0.1707,0.4236,0.1887,-0.2900,-0.0157,-0.1550
1915.042,0.2527,0.4075,-0.1548,0.4244,0.1887,-0.2900,-0.0123,-0.1425
1915.125,0.2702,0.4092,-0.1390,0.4252,0.1887,-0.2900,-0.0090,-0.1300
1915.209,0.2827,0.4109,-0.1282,0.4261,0.1887,-0.2900,-0.0057,-0.1225
1915.292,0.2977,0.4125,-0.1149,0.4269,0.1887,-0.2900,-0.0024,-0.1125
1915.375,0.3126,0.4142,-0.1015,0.4277,0.1887,-0.2900,0.0010,-0.1025
1915.459,0.3251,0.4158,-0.0907,0.4286,0.1887,-0.2900,0.0043,-0.0950
1915.542,0.3376,0.4175,-0.0799,0.4294,0.1887,-0.2900,0.0076,-0.0875
1915.625,0.3481,0.4192,-0.0711,0.4302,0.1890,-0.2900,0.0114,-0.0825
1915.709,0.3623,0.4209,-0.0586,0.4311,0.1899,-0.2900,0.0164,-0.0750
1915.792,0.3740,0.4227,-0.0486,0.4319,0.1908,-0.2900,0.0214,-0.0700
1915.875,0.3683,0.4244,-0.0562,0.4327,0.1917,-0.2900,0.0263,-0.0825
1915.959,0.3775,0.4262,-0.0487,0.4336,0.1926,-0.2900,0.0313,-0.0800
1916.042,0.3742,0.4279,-0.0537,0.4344,0.1936,-0.2900,0.0363,-0.0900
1916.125,0.3885,0.4297,-0.0412,0.4352,0.1945,-0.2900,0.0413,-0.0825
1916.209,0.4027,0.4315,-0.0287,0.4360,0.1954,-0.2900,0.0463,-0.0750
1916.292,0.4145,0.4332,-0.0188,0.4369,0.1963,-0.2900,0.0512,-0.0700
1916.375,0.4262,0.4350,-0.0088,0.4377,0.1973,-0.2900,0.0562,-0.0650
1916.459,0.4379,0.4367,0.0012,0.4385,0.1982,-0.2900,0.0612,-0.0600
1916.542,0.4422,0.4385,0.0037,0.4394,0.1991,-0.2900,0.0662,-0.0625
1916.625,0.4527,0.4398,0.0129,0.4400,0.1998,-0.2900,0.0704,-0.0575
1916.709,0.4469,0.4398,0.0071,0.4400,0.1998,-0.2900,0.0721,-0.0650
1916.792,0.4535,0.4398,0.0137,0.4400,0.1998,-0.2900,0.0737,-0.0600
1916.875,0.4477,0.4398,0.0079,0.4400,0.1998,-0.2900,0.0754,-0.0675
1916.959,0.4493,0.4398,0.0095,0.4400,0.1998,-0.2900,0.0770,-0.0675
1917.042,0.4335,0.4398,-0.0063,0.4400,0.1998,-0.2900,0.0787,-0.0850
1917.125,0.4427,0.4398,0.0029,0.4400,0.1998,-0.2900,0.0804,-0.0775
1917.209,0.4518,0.4398,0.0120,0.4400,0.1998,-0.2900,0.0820,-0.0700
1917.292,0.4585,0.4398,0.0187,0.4400,0.1998,-0.2900,0.0837,-0.0650
1917.375,0.4651,0.4398,0.0253,0.4400,0.1998,-0.2900,0.0853,-0.0600
1917.459,0.4718,0.4398,0.0320,0.4400,0.1998,-0.2900,0.0870,-0.0550
1917.542,0.4785,0.4398,0.0387,0.4400,0.1998,-0.2900,0.0887,-0.0500
1917.625,0.4830,0.4400,0.0430,0.4402,0.1998,-0.2902,0.0905,-0.0475
1917.709,0.4888,0.4408,0.0480,0.4410,0.1998,-0.2910,0.0930,-0.0450
1917.792,0.4971,0.4416,0.0555,0.4418,0.1998,-0.2918,0.0955,-0.0400
1917.875,0.5029,0.4425,0.0605,0.4427,0.1998,-0.2927,0.0980,-0.0375
1917.959,0.5087,0.4433,0.0655,0.4435,0.1998,-0.2935,0.1005,-0.0350
1918.042,0.4971,0.4441,0.0529,0.4443,0.1998,-0.2943,0.1029,-0.0500
1918.125,0.5004,0.4449,0.0554,0.4451,0.1998,-0.2951,0.1054,-0.0500
1918.209,0.4862,0.4458,0.0404,0.4460,0.1998,-0.2960,0.1079,-0.0675
1918.292,0.4945,0.4466,0.0479,0.4468,0.1998,-0.2968,0.1104,-0.0625
1918.375,0.5029,0.4474,0.0554,0.4476,0.1998,-0.2976,0.1129,-0.0575
1918.459,0.5112,0.4483,0.0629,0.4485,0.1998,-0.2985,0.1154,-0.0525
1918.542,0.5195,0.4491,0.0704,0.4493,0.1998,-0.2993,0.1179,-0.0475
1918.625,0.5244,0.4501,0.0744,0.4501,0.1999,-0.3000,0.1194,-0.0450
1918.709,0.5245,0.4518,0.0727,0.4510,0.2009,-0.3000,0.1152,-0.0425
1918.792,0.5246,0.4536,0.0710,0.4518,0.2018,-0.3000,0.1110,-0.0400
1918.875,0.5272,0.4553,0.0719,0.4526,0.2027,-0.3000,0.1069,-0.0350
1918.959,0.5248,0.4571,0.0677,0.4535,0.2036,-0.3000,0.1027,-0.0350
1919.042,0.5224,0.4588,0.0636,0.4543,0.2046,-0.3000,0.0986,-0.0350
1919.125,0.5050,0.4606,0.0444,0.4551,0.2055,-0.3000,0.0944,-0.0500
1919.209,0.4851,0.4623,0.0228,0.4559,0.2064,-0.3000,0.0903,-0.0675
1919.292,0.4827,0.4641,0.0186,0.4568,0.2073,-0.3000,0.0861,-0.0675
1919.375,0.4853,0.4658,0.0195,0.4576,0.2082,-0.3000,0.0820,-0.0625
1919.459,0.4879,0.4676,0.0203,0.4584,0.2092,-0.3000,0.0778,-0.0575
1919.542,0.4905,0.4693,0.0212,0.4593,0.2101,-0.3000,0.0737,-0.0525
1919.625,0.4932,0.4710,0.0222,0.4601,0.2109,-0.3000,0.0697,-0.0475
1919.709,0.4940,0.4718,0.0222,0.4609,0.2109,-0.3000,0.0672,-0.0450
1919.792,0.4949,0.4727,0.0222,0.4618,0.2109,-0.3000,0.0647,-0.0425
1919.875,0.4957,0.4735,0.0222,0.4626,0.2109,-0.3000,0.0622,-0.0400
1919.959,0.4991,0.4743,0.0247,0.4634,0.2109,-0.3000,0.0597,-0.0350
1920.042,0.4999,0.4751,0.0248,0.4642,0.2109,-0.3000,0.0573,-0.0325
1920.125,0.5007,0.4760,0.0248,0.4651,0.2109,-0.3000,0.0548,-0.0300
1920.209,0.4991,0.4768,0.0223,0.4659,0.2109,-0.3000,0.0523,-0.0300
1920.292,0.4499,0.4776,-0.0277,0.4667,0.2109,-0.3000,0.0498,-0.0775
1920.375,0.3483,0.4785,-0.1302,0.4676,0.2109,-0.3000,0.0473,-0.1775
1920.459,0.2716,0.4793,-0.2077,0.4684,0.2109,-0.3000,0.0448,-0.2525
1920.542,0.1699,0.4801,-0.3102,0.4692,0.2109,-0.3000,0.0423,-0.3525
1920.625,0.0933,0.4810,-0.3877,0.4700,0.2110,-0.3000,0.0398,-0.4275
1920.709,0.1167,0.4819,-0.3652,0.4700,0.2119,-0.3000,0.0373,-0.4025
1920.792,0.1476,0.4828,-0.3352,0.4700,0.2128,-0.3000,0.0348,-0.3700
1920.875,0.1761,0.4837,-0.3077,0.4700,0.2137,-0.3000,0.0323,-0.3400
1920.959,0.1995,0.4847,-0.2852,0.4700,0.2147,-0.3000,0.0298,-0.3150
1921.042,0.2229,0.4856,-0.2626,0.4700,0.2156,-0.3000,0.0274,-0.2900
1921.125,0.2464,0.4865,-0.2401,0.4700,0.2165,-0.3000,0.0249,-0.2650
1921.209,0.2648,0.4874,-0.2226,0.4700,0.2174,-0.3000,0.0224,-0.2450
1921.292,0.2832,0.4883,-0.2051,0.4700,0.2183,-0.3000,0.0199,-0.2250
1921.375,0.2992,0.4893,-0.1901,0.4700,0.2193,-0.3000,0.0174,-0.2075
1921.459,0.3126,0.4902,-0.1776,0.4700,0.2202,-0.3000,0.0149,-0.1925
1921.542,0.3260,0.4911,-0.1651,0.4700,0.2211,-0.3000,0.0124,-0.1775
1921.625,0.3394,0.4920,-0.1526,0.4700,0.2220,-0.3000,0.0099,-0.1625
1921.709,0.3503,0.4920,-0.1417,0.4709,0.2220,-0.3009,0.0083,-0.1500
1921.792,0.3611,0.4920,-0.1309,0.4717,0.2220,-0.3017,0.0066,-0.1375
1921.875,0.3695,0.4920,-0.1225,0.4725,0.2220,-0.3025,0.0050,-0.1275
1921.959,0.3778,0.4920,-0.1142,0.4733,0.2220,-0.3033,0.0033,-0.1175
1922.042,0.3861,0.4920,-0.1059,0.4742,0.2220,-0.3042,0.0016,-0.1075
1922.125,0.3920,0.4920,-0.1000,0.4750,0.2220,-0.3050,0.0000,-0.1000
1922.209,0.3978,0.4920,-0.0942,0.4758,0.2220,-0.3058,-0.0017,-0.0925
1922.292,0.4037,0.4920,-0.0883,0.4767,0.2220,-0.3067,-0.0033,-0.0850
1922.375,0.4095,0.4920,-0.0825,0.4775,0.2220,-0.3075,-0.0050,-0.0775
1922.459,0.4128,0.4920,-0.0792,0.4783,0.2220,-0.3083,-0.0067,-0.0725
1922.542,0.4162,0.4920,-0.0758,0.4792,0.2220,-0.3092,-0.0083,-0.0675
1922.625,0.4195,0.4920,-0.0725,0.4800,0.2220,-0.3100,-0.0100,-0.0625
1922.709,0.4237,0.4920,-0.0683,0.4800,0.2220,-0.3100,-0.0108,-0.0575
1922.792,0.4278,0.4920,-0.0642,0.4800,0.2220,-0.3100,-0.0117,-0.0525
1922.875,0.4320,0.4920,-0.0600,0.4800,0.2220,-0.3100,-0.0125,-0.0475
1922.959,0.4337,0.4920,-0.0583,0.4800,0.2220,-0.3100,-0.0133,-0.0450
1923.042,0.4354,0.4920,-0.0566,0.4800,0.2220,-0.3100,-0.0141,-0.0425
1923.125,0.4395,0.4920,-0.0525,0.4800,0.2220,-0.3100,-0.0150,-0.0375
1923.209,0.4412,0.4920,-0.0508,0.4800,0.2220,-0.3100,-0.0158,-0.0350
1923.292,0.4429,0.4920,-0.0491,0.4800,0.2220,-0.3100,-0.0166,-0.0325
1923.375,0.4445,0.4920,-0.0475,0.4800,0.2220,-0.3100,-0.0175,-0.0300
1923.459,0.4462,0.4920,-0.0458,0.4800,0.2220,-0.3100,-0.0183,-0.0275
1923.542,0.4479,0.4920,-0.0441,0.4800,0.2220,-0.3100,-0.0191,-0.0250
1923.625,0.4470,0.4920,-0.0450,0.4800,0.2220,-0.3100,-0.0200,-0.0250
1923.709,0.4495,0.4928,-0.0433,0.4808,0.2220,-0.3100,-0.0208,-0.0225
1923.792,0.4520,0.4936,-0.0416,0.4816,0.2220,-0.3100,-0.0216,-0.0200
1923.875,0.4520,0.4945,-0.0425,0.4825,0.2220,-0.3100,-0.0225,-0.0200
1923.959,0.4545,0.4953,-0.0408,0.4833,0.2220,-0.3100,-0.0233,-0.0175
1924.042,0.3970,0.4961,-0.0991,0.4841,0.2220,-0.3100,-0.0241,-0.0750
1924.125,0.4045,0.4969,-0.0924,0.4849,0.2220,-0.3100,-0.0249,-0.0675
1924.209,0.3945,0.4978,-0.1033,0.4858,0.2220,-0.3100,-0.0258,-0.0775
1924.292,0.3945,0.4986,-0.1041,0.4866,0.2220,-0.3100,-0.0266,-0.0775
1924.375,0.3945,0.4994,-0.1049,0.4874,0.2220,-0.3100,-0.0274,-0.0775
1924.459,0.3845,0.5003,-0.1158,0.4883,0.2220,-0.3100,-0.0283,-0.0875
1924.542,0.3670,0.5011,-0.1341,0.4891,0.2220,-0.3100,-0.0291,-0.1050
1924.625,0.3720,0.5019,-0.1299,0.4899,0.2220,-0.3100,-0.0299,-0.1000
1924.709,0.3803,0.5021,-0.1217,0.4900,0.2228,-0.3108,-0.0292,-0.0925
1924.792,0.3813,0.5022,-0.1209,0.4900,0.2238,-0.3116,-0.0284,-0.0925
1924.875,0.3872,0.5023,-0.1151,0.4900,0.2247,-0.3124,-0.0276,-0.0875
1924.959,0.3931,0.5024,-0.1093,0.4900,0.2256,-0.3132,-0.0268,-0.0825
1925.042,0.3990,0.5024,-0.1034,0.4900,0.2265,-0.3141,-0.0259,-0.0775
1925.125,0.4074,0.5025,-0.0951,0.4900,0.2274,-0.3149,-0.0251,-0.0700
1925.209,0.3984,0.5026,-0.1043,0.4900,0.2284,-0.3157,-0.0243,-0.0800
1925.292,0.3993,0.5027,-0.1034,0.4900,0.2293,-0.3166,-0.0234,-0.0800
1925.375,0.3902,0.5028,-0.1126,0.4900,0.2302,-0.3174,-0.0226,-0.0900
1925.459,0.3986,0.5029,-0.1043,0.4900,0.2311,-0.3182,-0.0218,-0.0825
1925.542,0.4071,0.5030,-0.0959,0.4900,0.2321,-0.3191,-0.0209,-0.0750
1925.625,0.4130,0.5031,-0.0901,0.4900,0.2330,-0.3199,-0.0201,-0.0700
1925.709,0.4210,0.5031,-0.0821,0.4907,0.2331,-0.3200,-0.0171,-0.0650
1925.792,0.4293,0.5031,-0.0738,0.4916,0.2331,-0.3200,-0.0138,-0.0600
1925.875,0.4376,0.5031,-0.0655,0.4924,0.2331,-0.3200,-0.0105,-0.0550
1925.959,0.4435,0.5031,-0.0596,0.4932,0.2331,-0.3200,-0.0071,-0.0525
1926.042,0.4518,0.5031,-0.0513,0.4940,0.2331,-0.3200,-0.0038,-0.0475
1926.125,0.4576,0.5031,-0.0455,0.4949,0.2331,-0.3200,-0.0005,-0.0450
1926.209,0.4659,0.5031,-0.0372,0.4957,0.2331,-0.3200,0.0028,-0.0400
1926.292,0.4717,0.5031,-0.0314,0.4965,0.2331,-0.3200,0.0061,-0.0375
1926.375,0.4776,0.5031,-0.0255,0.4974,0.2331,-0.3200,0.0095,-0.0350
1926.459,0.4484,0.5031,-0.0547,0.4982,0.2331,-0.3200,0.0128,-0.0675
1926.542,0.4442,0.5031,-0.0589,0.4990,0.2331,-0.3200,0.0161,-0.0750
1926.625,0.4400,0.5031,-0.0631,0.4999,0.2331,-0.3200,0.0194,-0.0825
1926.709,0.4490,0.5038,-0.0547,0.5000,0.2331,-0.3200,0.0228,-0.0775
1926.792,0.4607,0.5046,-0.0439,0.5000,0.2331,-0.3200,0.0261,-0.0700
1926.875,0.4699,0.5055,-0.0356,0.5000,0.2331,-0.3200,0.0294,-0.0650
1926.959,0.4790,0.5063,-0.0273,0.5000,0.2331,-0.3200,0.0327,-0.0600
1927.042,0.4882,0.5071,-0.0190,0.5000,0.2331,-0.3200,0.0360,-0.0550
1927.125,0.4948,0.5079,-0.0131,0.5000,0.2331,-0.3200,0.0394,-0.0525
1927.209,0.5040,0.5088,-0.0048,0.5000,0.2331,-0.3200,0.0427,-0.0475
1927.292,0.5106,0.5096,0.0010,0.5000,0.2331,-0.3200,0.0460,-0.0450
1927.375,0.5198,0.5104,0.0093,0.5000,0.2331,-0.3200,0.0493,-0.0400
1927.459,0.5264,0.5113,0.0152,0.5000,0.2331,-0.3200,0.0527,-0.0375
1927.542,0.5331,0.5121,0.0210,0.5000,0.2331,-0.3200,0.0560,-0.0350
1927.625,0.5397,0.5129,0.0268,0.5000,0.2331,-0.3200,0.0593,-0.0325
1927.709,0.5418,0.5138,0.0280,0.5007,0.2331,-0.3207,0.0580,-0.0300
1927.792,0.5426,0.5146,0.0280,0.5015,0.2331,-0.3215,0.0555,-0.0275
1927.875,0.5435,0.5154,0.0281,0.5023,0.2331,-0.3223,0.0531,-0.0250
1927.959,0.5418,0.5162,0.0256,0.5031,0.2331,-0.3231,0.0506,-0.0250
1928.042,0.5226,0.5171,0.0056,0.5040,0.2331,-0.3240,0.0481,-0.0425
1928.125,0.5035,0.5179,-0.0144,0.5048,0.2331,-0.3248,0.0456,-0.0600
1928.209,0.4918,0.5187,-0.0269,0.5056,0.2331,-0.3256,0.0431,-0.0700
1928.292,0.4777,0.5196,-0.0419,0.5065,0.2331,-0.3265,0.0406,-0.0825
1928.375,0.4610,0.5204,-0.0594,0.5073,0.2331,-0.3273,0.0381,-0.0975
1928.459,0.4118,0.5212,-0.1094,0.5081,0.2331,-0.3281,0.0356,-0.1450
1928.542,0.3927,0.5221,-0.1294,0.5090,0.2331,-0.3290,0.0331,-0.1625
1928.625,0.3735,0.5229,-0.1494,0.5098,0.2331,-0.3298,0.0306,-0.1800
1928.709,0.3719,0.5244,-0.1525,0.5106,0.2338,-0.3300,0.0300,-0.1825
1928.792,0.3837,0.5262,-0.1425,0.5115,0.2347,-0.3300,0.0300,-0.1725
1928.875,0.3879,0.5279,-0.1400,0.5123,0.2356,-0.3300,0.0300,-0.1700
1928.959,0.3497,0.5297,-0.1800,0.5131,0.2366,-0.3300,0.0300,-0.2100
1929.042,0.3464,0.5314,-0.1850,0.5139,0.2375,-0.3300,0.0300,-0.2150
1929.125,0.3132,0.5332,-0.2200,0.5148,0.2384,-0.3300,0.0300,-0.2500
1929.209,0.3049,0.5349,-0.2300,0.5156,0.2393,-0.3300,0.0300,-0.2600
1929.292,0.3192,0.5367,-0.2175,0.5164,0.2402,-0.3300,0.0300,-0.2475
1929.375,0.3234,0.5384,-0.2150,0.5173,0.2412,-0.3300,0.0300,-0.2450
1929.459,0.3252,0.5402,-0.2150,0.5181,0.2421,-0.3300,0.0300,-0.2450
1929.542,0.3119,0.5419,-0.2300,0.5189,0.2430,-0.3300,0.0300,-0.2600
1929.625,0.3037,0.5437,-0.2400,0.5198,0.2439,-0.3300,0.0300,-0.2700
1929.709,0.3148,0.5436,-0.2288,0.5200,0.2442,-0.3306,0.0312,-0.2600
1929.792,0.3281,0.5428,-0.2147,0.5200,0.2442,-0.3314,0.0328,-0.2475
1929.875,0.3439,0.5420,-0.1980,0.5200,0.2442,-0.3322,0.0345,-0.2325
1929.959,0.3623,0.5411,-0.1788,0.5200,0.2442,-0.3331,0.0362,-0.2150
1930.042,0.3781,0.5403,-0.1622,0.5200,0.2442,-0.3339,0.0378,-0.2000
1930.125,0.3914,0.5395,-0.1480,0.5200,0.2442,-0.3347,0.0395,-0.1875
1930.209,0.4073,0.5386,-0.1314,0.5200,0.2442,-0.3356,0.0411,-0.1725
1930.292,0.4206,0.5378,-0.1172,0.5200,0.2442,-0.3364,0.0428,-0.1600
1930.375,0.4164,0.5370,-0.1205,0.5200,0.2442,-0.3372,0.0445,-0.1650
1930.459,0.4223,0.5361,-0.1139,0.5200,0.2442,-0.3381,0.0461,-0.1600
1930.542,0.4306,0.5353,-0.1047,0.5200,0.2442,-0.3389,0.0478,-0.1525
1930.625,0.4389,0.5345,-0.0956,0.5200,0.2442,-0.3397,0.0494,-0.1450
1930.709,0.4407,0.5354,-0.0947,0.5206,0.2448,-0.3400,0.0478,-0.1425
1930.792,0.4491,0.5371,-0.0880,0.5214,0.2457,-0.3400,0.0445,-0.1325
