time,MCrun,prate,air
624,3,-4.6446009997460146e-07,-0.16493528435780958
624,4,2.6627427998270616e-07,-0.1622206245395298
624,5,4.614719284335013e-07,-0.2272366296542037
624,6,-2.819213928931457e-07,-0.3825137375620733
624,7,1.8871362356720038e-08,-0.14182870053045732
624,8,1.0062414621199618e-07,-0.059386869190937996
624,9,7.477752985912864e-08,-0.25639630370153643
624,10,1.8644905243333918e-07,-0.0376486088601683
624,11,-5.109979475687757e-07,-0.1554508071313585
624,12,7.225929017787854e-07,-0.12800975690022026
624,13,4.525271410486065e-07,-0.16318779477198536
624,14,-4.102333196999899e-07,-0.05603235174655472
624,15,-2.4301428990673844e-07,-0.30596755133381076
624,16,-1.3116992811641079e-06,-0.12324266562092798
624,17,-6.597321129665658e-07,-0.19520331648765712
624,18,-3.2377149768960825e-07,-0.1844192239521239
624,19,-5.799176225640825e-07,-0.17559785437484898
625,0,-1.9349365878654611e-07,-0.28058620171741033
625,1,4.774969987078282e-07,-0.19791012572386574
625,2,-1.989505822015405e-07,-0.40971559118925094
625,3,-4.374851731605041e-07,-0.22133705976862772
625,4,6.591403287209599e-07,-0.18188330507413814
625,5,3.241702420342884e-07,-0.19588185092855265
625,6,2.4431390950665544e-07,-0.3233199642452962
625,7,-4.956342507035722e-07,-0.19128755063659303
625,8,3.773518754833738e-07,-0.025311284553838735
625,9,-3.701078859063557e-07,-0.27912971278231336
625,10,2.1879294667128487e-07,-0.05339827060218396
625,11,-2.7816626112440574e-07,-0.08439387277043908
625,12,9.295482413755438e-07,-0.19533270667589012
625,13,1.3087313854432518e-06,-0.31035925414934606
625,14,-1.0723008042526971e-07,-0.10539025747036701
625,15,-9.942670721458092e-07,-0.30286851302205264
625,16,-2.1117210133738722e-06,-0.14443541678106026
625,17,-7.231773677209449e-07,-0.22431025846266506
625,18,-3.96743056552447e-07,-0.06980452011242964
625,19,1.8018938202488896e-07,-0.29761286597571424
626,0,-8.743359709412624e-07,-0.1659850070502554
626,1,-8.165508402176776e-07,-0.21492000331887115
626,2,-5.4424530979613e-07,-0.630642781477465
626,3,-1.040507268156648e-08,-0.37303287864097756
626,4,-2.576956306966701e-07,-0.457093435289625
626,5,-4.547453228249021e-07,-0.37337340737915115
626,6,-1.4177552355974156e-07,-0.5347217542338805
626,7,6.142036136394837e-07,-0.3637086746824739
626,8,1.003138547598385e-06,-0.2923423657113414
626,9,4.37419567191732e-08,-0.2244646126619585
626,10,8.882551002318816e-07,-0.031363965986791614
626,11,-1.0775142749842104e-07,-0.17239197159309744
626,12,9.055695979298525e-07,-0.42446304653477135
626,13,8.235195078143916e-08,-0.5693159299144104
626,14,2.3626377126919845e-07,-0.28262230059869875
626,15,7.7713616732337e-08,-0.4144980479110533
626,16,-1.0949241214985801e-06,-0.2873699168465187
626,17,-1.0182633152319319e-06,-0.2943149524610228
626,18,-1.237433772521095e-06,-0.05427264726344629
626,19,-1.805435586007776e-07,-0.4314084388174216
627,0,4.2343304527165104e-07,-0.5641414995367737
627,1,4.977733305514127e-07,-0.32875215330997454
627,2,-1.1565533142067774e-06,-0.8705739699396345
627,3,1.8680570707945715e-07,-0.3765801881317221
627,4,-3.617619020057271e-07,-0.5889494772947879
627,5,4.3806862516443603e-07,-0.5154361028679452
627,6,-1.2980337062926513e-06,-0.7676503698144654
627,7,5.113984807764822e-07,-0.5982708219684638
627,8,-5.930392143299072e-07,-0.4218050164902839
627,9,-6.306873859359814e-07,-0.6965664381157697
627,10,1.2291868716198394e-06,-0.266421050877117
627,11,4.1574838657036294e-07,-0.38889316073680724
627,12,6.524444874490537e-07,-0.49647810772554646
627,13,8.284851772501398e-07,-0.7537242464894708
627,14,-8.967844113352989e-08,-0.26139758330724394
627,15,9.892674032957707e-08,-0.8605689648479924
627,16,-1.6491572860337283e-06,-0.4214862679116339
627,17,-1.482111777533416e-06,-0.42322773197265395
627,18,1.1819145791275413e-06,-0.37648401708732027
627,19,-7.877734213125206e-07,-0.5333458911282822
628,0,-7.069390216052696e-07,-0.49791292290549716
628,1,9.466105298235653e-08,-0.3063156381802359
628,2,-1.452148010752786e-06,-0.5218334916066935
628,3,-8.750112806542615e-07,-0.05053632806948643
628,4,-8.532407174738975e-07,-0.2055100406902459
628,5,6.866250710367102e-07,-0.2392513807284888
628,6,-9.800733481660774e-07,-0.5299732291084229
628,7,-5.013621194023481e-07,-0.1928199313375621
628,8,-1.2265042730503703e-06,-0.14102951018259535
628,9,1.3794396823817362e-07,-0.39659838199477937
628,10,-2.1454976309506387e-07,-0.09140301118129868
628,11,-7.148099903282561e-07,-0.2369507645884289
628,12,6.504792739009388e-07,-0.22110009355836646
628,13,4.23429223062751e-07,-0.15985974778525386
628,14,-1.018751450041274e-06,-0.08505335483894061
628,15,-8.904609316989975e-07,-0.5099092921953167
628,16,-1.733502699056976e-06,-0.1376295434241635
628,17,-1.3074878147558107e-06,-0.18644355117211048
628,18,-4.453633243099507e-07,-0.3443125006346204
628,19,-1.5955842258929075e-06,-0.26676387147945224
629,0,-6.385720469478859e-07,-0.22579395866229837
629,1,3.327810387382645e-08,-0.11601309336548235
629,2,-1.2771287166116755e-06,-0.35037129502389275
629,3,-9.068609799245486e-07,-0.03705759676528356
629,4,-2.802457059185642e-07,-0.1029854133327005
629,5,1.6909005797800688e-07,-0.10416884460213803
629,6,-2.831732600334792e-07,-0.2388873762521061
629,7,-6.055947336776817e-07,-0.04104050745944782
629,8,-8.120768461494656e-07,0.09097073931745742
629,9,1.7453286601347583e-08,-0.09685610691906837
629,10,-1.3188210319566275e-06,0.11438145039107482
629,11,-7.828934786443657e-07,-0.038611246086284606
629,12,1.1072117523048228e-06,-0.02881836362001739
629,13,-2.0262797951489607e-07,-0.008886693275402851
629,14,-7.007130912677959e-07,-0.0017825563518563481
629,15,-8.720801058712558e-07,-0.2445698054344061
629,16,-1.0342018524852145e-06,-0.07057137344613651
629,17,-1.1279149092513877e-06,-0.08374624327417315
629,18,-1.3252453343671227e-06,-0.0964179640463609
629,19,-7.966956005837309e-07,-0.03946862661356659
630,0,-2.3331677688618745e-07,-0.43466508688598093
630,1,-1.984017649817753e-07,-0.1884811058355697
630,2,-5.580528849893262e-07,-0.4875568864803844
630,3,-5.365335451075496e-07,-0.08212148835866719
630,4,-5.165691217803549e-07,-0.149167705360031
630,5,1.6748924075727193e-07,-0.15019677010405907
630,6,-4.7495002487654223e-07,-0.42244284886359995
630,7,-3.9583572554896786e-07,-0.08659622816644486
630,8,-1.1618221408268942e-07,-0.2017474263925943
630,9,3.7446027745745664e-07,-0.27818823455027275
630,10,1.1544801602813223e-07,-0.1458131994502725
630,11,-7.15906768298058e-07,-0.20465320167847353
630,12,9.999889467147142e-07,-0.18785241006281483
630,13,4.95859987446815e-07,-0.16676830438845433
630,14,-6.380666983386701e-07,-0.03735806777401353
630,15,-5.025855103171179e-07,-0.47149727569080024
630,16,-1.1848185657353593e-06,-0.08109154454197764
630,17,-1.2162231636099378e-06,-0.26163541644987887
630,18,-1.3823583957610416e-06,-0.2830855424829707
630,19,-4.436793029028801e-08,-0.09739034983569576
631,0,-5.196573031473921e-07,-0.3520387102417978
631,1,-6.5776824112480275e-09,-0.184400327261794
631,2,3.6668686956207315e-07,-0.568011487823382
631,3,-1.9982975352860575e-07,-0.12421530470042827
631,4,-3.1095931847823394e-07,-0.36590914681623066
631,5,-1.9365824092477087e-07,-0.2800281787254638
631,6,-2.4762009941581433e-07,-0.5727117603061872
631,7,-3.184498120191733e-07,-0.3434040917605563
631,8,-5.940116140255763e-07,-0.23612913195755708
631,9,1.554084847582139e-07,-0.3240644935992233
631,10,7.352295796272112e-08,-0.1105211288774027
631,11,1.0525323832611676e-07,-0.05892677190356028
631,12,1.6616747285845466e-07,-0.39468550125482776
631,13,1.4735075720197164e-07,-0.4051966521073375
631,14,-4.0590024606535295e-08,-0.08408774555053444
631,15,-5.005131755523538e-07,-0.6203886320732701
631,16,-1.591627193131839e-06,-0.15582117126447936
631,17,-1.269161400837045e-06,-0.3110372835652928
631,18,-1.0164905879255804e-06,-0.2080188658736779
631,19,6.1315285672383374e-09,-0.3326166562476024
632,0,-3.137676270325796e-07,-0.5079496409630699
632,1,3.4245080427284493e-07,-0.4531692572029977
632,2,4.7314244601724606e-07,-0.5187394612824567
632,3,-9.453499330539958e-07,-0.1621823387398435
632,4,-1.9387346934031752e-07,-0.37709602627218386
632,5,1.0738358197013168e-06,-0.3538812696316288
632,6,-2.5264486818883826e-07,-0.7571838129683824
632,7,-4.69481999690573e-07,-0.2376904335804093
632,8,-3.233720578271831e-07,-0.3248964640961822
632,9,4.197400667510706e-07,-0.28194894205647925
632,10,-6.046155711338223e-07,-0.17076438259614396
632,11,2.421815960314818e-07,-0.06681828253327123
632,12,1.3564559559458866e-06,-0.40541487538684573
632,13,7.506364151913675e-07,-0.3566491510887993
632,14,-1.931443068229581e-07,-0.2121505381078376
632,15,-2.7717084580330745e-07,-0.7687231928584254
632,16,-1.458587712388599e-06,-0.20555341239512787
632,17,-3.5071022532465896e-07,-0.3449040646965087
632,18,5.055299001972524e-08,-0.3971882102309985
632,19,8.400869941367215e-07,-0.2893885287296447
633,0,-9.18175016743602e-08,-0.4901960332227935
633,1,-5.814850164472745e-07,-0.33285866847569656
633,2,-9.53989555831141e-07,-0.7020467470464458
633,3,-7.816899670566061e-07,-0.1142944346388545
633,4,-1.8641836812950966e-06,-0.3161934384581296
633,5,2.1999288150791208e-07,-0.361815688077075
633,6,-5.700719757066667e-07,-0.6215710816420192
633,7,-3.2466084416223443e-07,-0.25764065489258475
633,8,-9.600773460414802e-07,-0.26481105278201833
633,9,-2.1704629678719532e-07,-0.30775221458821234
633,10,4.1140841672393286e-08,-0.17540617801861924
633,11,-1.0270345954016335e-06,-0.21884198487533896
633,12,5.536664246779934e-07,-0.3160539841393247
633,13,4.912399773266008e-08,-0.18968112582335808
633,14,-1.092678035569349e-06,-0.15924848540480993
633,15,-5.184886446762291e-07,-0.6683221147870972
633,16,-9.115859021282537e-07,-0.20147717905998014
633,17,-1.3353864566980432e-06,-0.38891810347517686
633,18,-1.4456842727952114e-06,-0.37268669677562116
633,19,-1.289863540003291e-06,-0.20882485034828366
634,0,-1.2974734302832156e-07,-0.5560414759113614
634,1,-2.844606759451686e-07,-0.23656872541607737
634,2,-9.050427576960187e-07,-0.4917182263237573
634,3,-7.283285247531554e-07,-0.0320808861651375
634,4,-8.207395180575971e-07,-0.12324763293278342
634,5,2.497784555789657e-07,-0.21187869018800143
634,6,-5.907024887563816e-07,-0.4718449692335488
634,7,-5.571200900252726e-07,-0.056232584656244686
634,8,-8.658671744069483e-07,-0.15378676087828852
634,9,1.979127805463425e-07,-0.2928430420924639
634,10,-3.4535094166977254e-07,-0.15932835317693667
634,11,-1.170798926582937e-06,-0.18832945769187112
634,12,7.424510031714001e-07,-0.1265469333855005
634,13,-1.931894330378459e-07,-0.006755718113011889
634,14,-1.0427320389959589e-06,-0.001237808502963001
634,15,-1.484711560708103e-07,-0.49932638278002645
634,16,-8.798279643843861e-07,-0.11505643830356982
634,17,-8.667836858940937e-07,-0.25585071893846467
634,18,-1.3758464343759925e-06,-0.31281525409216754
634,19,-8.558362635039366e-07,-0.05567100112307966
635,0,-6.235320924820562e-08,-0.37420605173657684
635,1,2.01123198097984e-07,-0.23495731129740183
635,2,3.201866719073441e-07,-0.4712627500694919
635,3,-2.7889349287644267e-07,-0.21508968884183277
635,4,2.642359033310005e-07,-0.31098243995737573
635,5,5.086319849981941e-07,-0.34360261182336194
635,6,-3.639142958211994e-07,-0.4978559977665865
635,7,-2.3214533245627863e-07,-0.2527179077104419
635,8,-4.1308715075140823e-08,-0.205698468578614
635,9,3.0663000880940543e-07,-0.19331476966624483
635,10,-1.42700692191546e-07,-0.08316053330076459
635,11,1.3623516782099087e-08,-0.0415499813540636
635,12,9.188598221563699e-07,-0.255653883275823
635,13,4.2820012725199375e-07,-0.2550307055674183
635,14,-1.692836054812565e-07,-0.12891623026461005
635,15,1.7628937798485676e-07,-0.5261414644450286
635,16,-8.658279153414489e-07,-0.19004365327353734
635,17,-6.28848416385042e-07,-0.2977843958065544
635,18,-5.104060385325468e-07,-0.2112830629702491
635,19,7.797586110845264e-07,-0.24038858325100054
636,0,5.618339196502182e-07,-0.2175618894390127
636,1,6.009393118481608e-07,-0.0627280331274128
636,2,9.454928523538007e-07,-0.3559039951585626
636,3,2.666755569628678e-07,-0.23936146724313945
636,4,1.0465731858742857e-06,-0.24482741270553532
636,5,6.139794115019174e-07,-0.23839454368650592
636,6,2.7769450499181023e-07,-0.30412507831879293
636,7,3.008645885458556e-07,-0.24463609965390676
636,8,8.203878231063219e-07,-0.15024811602681992
636,9,2.2944978998631132e-07,-0.2796840585379835
636,10,6.438616354112664e-08,-0.17929803620717652
636,11,1.113656856231208e-06,0.03529219903304356
636,12,1.081109495734599e-06,-0.1547817010531039
636,13,9.920569910898951e-07,-0.2799274410454028
636,14,3.410416332546915e-07,-0.024991441800754452
636,15,1.61410976682546e-07,-0.4587240389970373
636,16,-6.325208514315676e-07,-0.0899239317368581
636,17,-4.336403466824343e-07,-0.2675180445490748
636,18,2.6407847568749624e-07,-0.20656066356760164
636,19,1.2606175661363927e-06,-0.1069797379756181
637,0,1.4445612861857593e-07,-0.47074205168302846
637,1,-2.6007588744980445e-07,0.06249326570898836
637,2,-1.102976106075308e-06,-0.3807600834419462
637,3,-3.6965703825122726e-07,0.16194323981148623
637,4,-1.0786000043193608e-06,0.03877066205825101
637,5,-6.825014413941895e-07,-0.07221986452723764
637,6,-5.378404390637367e-07,-0.2046555838269035
637,7,-1.8882501821754446e-07,-0.1489466966649805
637,8,-1.2630945197632122e-06,0.019670242620643402
637,9,-3.718968998201128e-07,-0.43157365200368414
637,10,7.881832790458029e-08,-0.17616692884421223
637,11,-8.383331659638805e-07,-0.14339282517921598
637,12,-1.3990438425707432e-06,-0.03608920006589167
637,13,-3.9704652482796186e-07,0.1506940256532318
637,14,-1.0148925904404142e-06,0.20909268964768618
637,15,-8.064990889125874e-07,-0.22232088966958588
637,16,-1.1270821151904454e-06,0.038439492192763186
637,17,-1.0341141429949306e-06,-0.2156408166306027
637,18,-1.722304541161045e-06,-0.31658870928360344
637,19,-2.0655658496788963e-06,-0.14794243158851292
638,0,-4.7315866478790344e-07,-0.13715700903818628
638,1,3.367708090657058e-07,-0.03925166985111174
638,2,-8.808761983185057e-07,-0.23420020586557677
638,3,-6.282784543646599e-07,-0.01737058400517078
638,4,-1.6928285989792384e-07,-0.16178848522202294
638,5,5.677475365239309e-07,-0.06471560381845885
638,6,-1.2030880754807003e-07,-0.3043302426279163
638,7,4.5899420913282634e-07,-0.15790583051115692
638,8,1.2513162423667802e-07,-0.05359951521143689
638,9,-7.736955977161025e-09,-0.19590799000370987
638,10,3.5420111640619145e-08,0.04491805380655023
638,11,3.9599245613875003e-08,-0.06112587827641144
638,12,8.487570275877067e-07,-0.12750709350723388
638,13,6.242583557270911e-07,-0.20069627872558493
638,14,-5.445211709948743e-07,0.03930412024916527
638,15,-9.810033088861914e-07,-0.24429777003064673
638,16,-5.448096058370978e-07,-0.020282897081589958
638,17,-1.3187506739512945e-06,-0.1066376569361146
638,18,-5.151460247720295e-07,-0.08605492684345324
638,19,-7.186335456941137e-07,-0.12698199500241364
639,0,-5.177692862753951e-07,-0.18316547979604425
639,1,7.519947923074102e-07,-0.03213897873411541
639,2,1.992809777002152e-07,-0.32827872248125123
639,3,-1.6044160004898e-07,-0.1488837379974951
639,4,7.383988719495513e-07,-0.2478604583140529
639,5,2.3344397670963883e-07,-0.1768103892589057
639,6,-2.93929833761106e-07,-0.327109525852627
639,7,4.4225718739639745e-07,-0.2576640341365103
639,8,3.7622517774242285e-07,-0.0993260295514169
639,9,3.854049594741266e-07,-0.26164714303768893
639,10,2.42344847219794e-07,-0.006923883630562968
639,11,3.82233766545907e-07,-0.047282862358964686
639,12,5.641871940752666e-07,-0.17253522450341946
639,13,5.001942981917892e-07,-0.2892425083406158
639,14,4.7040569456886874e-07,-0.04383063048219911
639,15,-1.465228727594551e-07,-0.31462953493064116
639,16,-8.196407745867974e-07,-0.12296130899957093
639,17,-8.475368271151342e-07,-0.15455066373851287
639,18,4.120628908228486e-07,-0.09617657427837098
639,19,5.319570241220167e-07,-0.21649775051260273
640,0,-1.4417911056478125e-07,-0.2509095492864386
640,1,9.49202083032139e-07,-0.17157701352058985
640,2,5.580692199086902e-07,-0.31284651216785814
640,3,-6.039882070756438e-07,-0.19143772954915755
640,4,5.109488710199806e-07,-0.28263733503716293
640,5,5.838398087077921e-07,-0.12323861113303027
640,6,1.3648991546867194e-07,-0.3942053782627203
640,7,-2.4164174352445226e-07,-0.09713762585648851
640,8,6.179880558933722e-07,-0.11436070632826784
640,9,5.271151879378801e-07,-0.16480630619738934
640,10,-2.548407163556818e-07,0.0019453921176616302
640,11,1.9761281421566435e-07,-0.06015575822987298
640,12,1.7779254618796563e-06,-0.1905351641669721
640,13,3.716344921170967e-07,-0.2787006682542247
640,14,2.6730007611426615e-07,-0.1596436497840615
640,15,-1.3173791578755773e-07,-0.3842702101741211
640,16,-8.579278881718393e-07,-0.1556513749011536
640,17,-4.4526522047056305e-07,-0.1519310549140443
640,18,4.777058565090638e-07,-0.17094411592234554
640,19,1.4365069796187484e-06,-0.16086151373324148
641,0,-3.744478692890518e-07,-0.2834735182568201
641,1,4.943047239298953e-07,-0.017821166902234713
641,2,-6.582198008948934e-07,-0.2610099745270758
641,3,-4.968314267950713e-07,0.06835779961205646
641,4,-3.5557880313764445e-07,-0.01670839866216598
641,5,2.742251004219886e-07,0.0007067891121949942
641,6,-2.4743568947382904e-07,-0.24983597815311753
641,7,-5.552331623334229e-07,-0.0008214915614988236
641,8,-7.179861779785036e-07,0.0048081215154762505
641,9,3.676733287772056e-07,-0.3012026378798177
641,10,1.7932116381616527e-07,-0.09804509913897363
641,11,-8.241003276338554e-07,-0.11078458252761669
641,12,3.864782014058615e-07,-0.026238418534807746
641,13,-7.431145655981431e-08,0.06301012057548046
641,14,-8.539669922677402e-07,0.08768700528992546
641,15,-6.167658606576569e-07,-0.2946515399045642
641,16,-6.634353949995026e-07,0.010320936785310049
641,17,-1.1881229598662808e-06,-0.07059604620293866
641,18,-3.9467618967703204e-07,-0.235764484101058
641,19,-7.463156231222129e-07,-0.0032552856647440156
642,0,-1.1530621838203715e-06,-0.22160996520405407
642,1,-2.9565593512373104e-07,0.11104562486014616
642,2,-1.4783653712362053e-06,-0.12315213680249625
642,3,-6.031246904573296e-07,0.14823025434270193
