t,T,P,edge,bal,ela,area
807.0,3.1332836987242745,5.0,9650.0,-19063059.485442538,1339.2027232084831,18112659.96130597
808.0,1.1711574255514146,5.0,9650.0,4033671.045004703,1035.8296778361305,18112659.96130597
809.0,2.043392597977575,5.0,9650.0,-6242259.927394278,1172.2376635563783,18112659.96130597
810.0,2.289835295124374,5.0,9650.0,-9150917.835000593,1209.1532324465368,18112659.96130597
811.0,0.20794874680321573,5.0,9650.0,15349931.80985763,890.3588059862501,18112659.96130597
812.0,2.41836893422449,5.0,9650.0,-10682175.171575846,1230.4298072262745,18112659.96130597
813.0,2.150243196383488,5.0,9650.0,-7531919.760420826,1186.3771139986086,18112659.96130597
814.0,2.450782488325946,5.0,9650.0,-11079263.04459783,1236.016433928508,18112659.96130597
815.0,0.9204483463588273,5.0,9650.0,6925707.270559433,1000.0798120638889,18112659.96130597
816.0,0.6079688690173226,5.0,9650.0,10592146.313380124,948.8679896104327,18112659.96130597
817.0,0.37137836923724254,5.0,9650.0,13369164.914807163,913.3223149996965,18112659.96130597
818.0,0.6918681177023442,5.0,9650.0,9593466.962866547,963.9383481825985,18112659.96130597
819.0,1.387187291855665,5.0,9650.0,1410805.6812872253,1069.73050052302,18112659.96130597
820.0,1.7077678241821088,5.0,9650.0,-2356674.8604580676,1125.5565508970142,18112659.96130597
821.0,2.8426262329468672,5.0,9650.0,-15710765.31759765,1294.475174118129,18112659.96130597
822.0,0.7619811450880034,5.0,9600.0,8872608.448753837,975.0189874778112,18082659.96130597
823.0,0.46215561518025705,5.0,9600.0,12397362.854211066,930.6587969840016,18082659.96130597
824.0,1.0124318057255701,5.0,9600.0,5933904.135135341,1016.4015289311831,18082659.96130597
825.0,1.0378465015557188,5.0,9600.0,5643383.034872974,1016.8358937471094,18082659.96130597
826.0,2.0626723801078404,5.0,9600.0,-6391585.796548409,1179.0075152101476,18082659.96130597
827.0,2.62723384957438,5.0,9600.0,-13017244.327831581,1265.3408872359262,18082659.96130597
828.0,1.0388647398747688,5.0,9600.0,5657232.913992677,1016.1882672472774,18082659.96130597
829.0,3.4699380969753983,5.0,9600.0,-22914577.89524615,1388.178675189793,18082659.96130597
830.0,1.8212080609163097,5.0,9600.0,-3537462.8037821474,1141.3165029819254,18082659.96130597
831.0,3.1478255967623534,5.0,9600.0,-19137625.07028959,1338.3879809640648,18082659.96130597
832.0,3.1222600502444875,5.0,9600.0,-18849144.99186021,1337.342063864266,18082659.96130597
833.0,0.7895870693622209,5.0,9600.0,8549644.889323123,977.2124238726808,18082659.96130597
834.0,-0.6019229016014132,5.0,9600.0,24884436.94917076,757.7360837811228,18082659.96130597
835.0,1.6442702759276733,5.0,9600.0,-1530605.8397491965,1111.9912318469278,18082659.96130597
836.0,0.7034539740586636,5.0,9550.0,9603051.913716823,966.0433697733777,18052659.96130597
837.0,0.18395675091367014,5.0,9550.0,15695341.61574807,885.9277691013883,18052659.96130597
838.0,3.8684078668825324,5.0,9550.0,-27536266.547174655,1453.8523218399835,18052659.96130597
839.0,1.6084512693965065,5.0,9550.0,-1015768.5261820657,1101.4532137194185,18052659.96130597
840.0,1.7934149213013049,5.0,9550.0,-3190303.0342297414,1131.5290643831133,18052659.96130597
841.0,2.2939087489573646,5.0,9550.0,-9068604.20040822,1209.296053838209,18052659.96130597
842.0,1.5850106068469954,5.0,9550.0,-757832.5525365984,1100.9095708401455,18052659.96130597
843.0,0.9181845668370068,5.0,9550.0,7057560.369691997,1000.3886545028447,18052659.96130597
844.0,1.0696224197547481,5.0,9550.0,5272782.054464243,1023.3485309368012,18052659.96130597
845.0,1.8607841314766853,5.0,9550.0,-4015488.197146288,1141.4461785427643,18052659.96130597
846.0,0.9922697235933713,5.0,9500.0,6260704.228320029,1014.4084768512968,18022659.96130597
847.0,1.022545760531563,5.0,9500.0,5903972.751049403,1014.8012515544457,18022659.96130597
848.0,0.6820393817236132,5.0,9500.0,9893693.315159477,963.6823379151283,18022659.96130597
849.0,3.1131867842355616,5.0,9500.0,-18582156.273891527,1340.0039727307733,18022659.96130597
850.0,1.0835768997922992,5.0,9500.0,5197394.015983061,1023.8779519432355,18022659.96130597
851.0,1.7227175457243602,5.0,9500.0,-2289894.8502602736,1124.9076087614264,18022659.96130597
852.0,0.8365854565045643,5.0,9500.0,8091119.831803903,985.2646997752491,18022659.96130597
853.0,2.353479128626673,5.0,9500.0,-9677702.935463602,1220.528001925097,18022659.96130597
854.0,2.3954430406623066,5.0,9500.0,-10168252.493996944,1225.2482835457565,18022659.96130597
855.0,1.588194267173546,5.0,9450.0,-615472.333744932,1101.316653708368,17992659.96130597
856.0,0.9690041905444113,5.0,9450.0,6620944.579125119,1000.9643611559906,17992659.96130597
857.0,1.6445569502728477,5.0,9450.0,-1283970.880934829,1111.9788883700908,17992659.96130597
858.0,1.8188877567042772,5.0,9450.0,-3325522.1227231985,1141.4859770796313,17992659.96130597
859.0,0.9122033582555416,5.0,9450.0,7275249.588790003,1001.1682521227619,17992659.96130597
860.0,1.6355679227195585,5.0,9450.0,-1186823.970155771,1112.2031759030635,17992659.96130597
861.0,1.874203485234541,5.0,9450.0,-3978282.741223094,1147.6779447699637,17992659.96130597
862.0,2.8241759467885137,5.0,9450.0,-15089619.758565754,1293.5572329101471,17992659.96130597
863.0,1.5253544470381017,5.0,9450.0,95713.94803319965,1089.5224747295156,17992659.96130597
864.0,2.574818993261707,5.0,9400.0,-12068135.352478512,1252.5233603436582,17962659.96130597
865.0,0.6705762516932561,5.0,9400.0,10155676.238471244,958.3081034801463,17962659.96130597
866.0,1.056912887616769,5.0,9400.0,5635097.697713913,1022.9029647480755,17962659.96130597
867.0,0.7987982751637572,5.0,9400.0,8642580.737800632,978.422293154671,17962659.96130597
868.0,2.4159447608273483,5.0,9400.0,-10241182.664529871,1230.7291907347606,17962659.96130597
869.0,0.016331621455297984,5.0,9400.0,17774478.292016324,861.1976623880886,17962659.96130597
870.0,3.547938112257847,5.0,9400.0,-23459438.955243926,1400.544838737065,17962659.96130597
871.0,1.5996834248972993,5.0,9400.0,-712386.4873297149,1101.0239185566154,17962659.96130597
872.0,1.8869301724614251,5.0,9400.0,-4071227.4134726003,1146.8351743346282,17962659.96130597
873.0,2.2541845747835696,5.0,9350.0,-8254567.026453769,1204.5699693944339,17932659.96130597
874.0,2.5553521603455964,5.0,9350.0,-11773114.137127833,1251.9185867300475,17932659.96130597
875.0,0.7364925195499472,5.0,9350.0,9416460.538988732,971.5864548554663,17932659.96130597
876.0,2.6203916513032164,5.0,9350.0,-12554454.658423837,1262.281270831411,17932659.96130597
877.0,1.6794074467177333,5.0,9350.0,-1597568.8373016333,1110.180511856772,17932659.96130597
878.0,0.5818698886157074,5.0,9350.0,11182427.258370444,946.3792925490268,17932659.96130597
879.0,0.9694172060950086,5.0,9350.0,6654391.961934651,1012.7031908982116,17932659.96130597
880.0,2.6876875831788754,5.0,9350.0,-13380275.271648545,1272.4804862642127,17932659.96130597
881.0,2.209333037581321,5.0,9300.0,-7700856.4927298585,1198.8896413714301,17902659.96130597
882.0,1.9785520147411857,5.0,9300.0,-5024114.174863983,1161.4927095547976,17902659.96130597
883.0,0.6975541996307646,5.0,9300.0,9871673.24873526,962.9616639406647,17902659.96130597
884.0,0.9119550562835217,5.0,9300.0,7367165.10130302,998.5681113156884,17902659.96130597
885.0,0.6050265910886141,5.0,9300.0,10933365.347238833,950.824522157045,17902659.96130597
886.0,1.096397981843391,5.0,9300.0,5214665.670114584,1022.7674247847987,17902659.96130597
887.0,1.2064044729533565,5.0,9300.0,3938104.1392533444,1046.428180574134,17902659.96130597
888.0,0.2941830223266537,5.0,9300.0,14559443.791595506,903.7217180927354,17902659.96130597
889.0,0.6450876352257504,5.0,9300.0,10485952.529148815,959.7233934088233,17902659.96130597
890.0,1.5497226397378006,5.0,9300.0,-25958.397590677254,1103.0392570349975,17902659.96130597
891.0,0.5302942514149782,5.0,9300.0,11853869.621226817,942.0376544449844,17902659.96130597
892.0,1.8651409828141796,5.0,9250.0,-3558519.9076165454,1149.2902573806018,17872659.96130597
893.0,-0.0001477777504872435,5.0,9250.0,18129966.946305946,862.562142949123,17872659.96130597
894.0,2.4366179941721073,5.0,9250.0,-10158259.253747469,1233.817531165553,17872659.96130597
895.0,1.346236532587171,5.0,9250.0,2529431.67683997,1070.7227729761053,17872659.96130597
896.0,1.0050019370520618,5.0,9250.0,6510380.775614953,1017.4040742423497,17872659.96130597
897.0,2.14775142439239,5.0,9250.0,-6748752.727159577,1189.8885389182758,17872659.96130597
898.0,1.4218086475699208,5.0,9250.0,1699433.7494545877,1081.1428346463615,17872659.96130597
899.0,0.0013900134669944109,5.0,9250.0,18212624.85726118,863.8613208407808,17872659.96130597
900.0,2.224582830629326,5.0,9250.0,-7600501.592343399,1199.8236646534153,17872659.96130597
901.0,1.2163984174117095,5.0,9250.0,4127352.3141604606,1049.7981758729932,17872659.96130597
902.0,2.182235223674769,5.0,9250.0,-7079573.8354264125,1195.5714491325236,17872659.96130597
903.0,1.763590237793859,5.0,9250.0,-2204749.074164504,1126.857539964826,17872659.96130597
904.0,0.9594994490941255,5.0,9250.0,7144460.052011212,1005.1078571821263,17872659.96130597
905.0,3.287500355965016,5.0,9250.0,-19893021.424108278,1364.1997049259287,17872659.96130597
906.0,1.0125795157335888,5.0,9250.0,6539441.195172478,1017.4233788564361,17872659.96130597
907.0,2.481865668171239,5.0,9250.0,-10529224.829538485,1239.3396387527675,17872659.96130597
908.0,1.338808836147229,5.0,9250.0,2748853.709072143,1058.924459713647,17872659.96130597
909.0,2.587352479691524,5.0,9250.0,-11758794.776818398,1254.75056308605,17872659.96130597
910.0,0.5557052362687704,5.0,9250.0,11838499.250698974,940.8494261177913,17872659.96130597
911.0,1.745210406640946,5.0,9250.0,-1985257.567337715,1126.0044580040033,17872659.96130597
912.0,-0.07118025708259612,5.0,9250.0,19113376.223370224,847.1775059693539,17872659.96130597
913.0,0.7514548394787637,5.0,9250.0,9557518.079485293,970.837151633797,17872659.96130597
914.0,0.8528633791612057,5.0,9250.0,8386663.547574654,989.6884800963664,17872659.96130597
915.0,0.968871961642388,5.0,9250.0,7050406.082895827,1006.3368634887695,17872659.96130597
916.0,2.009963533844,5.0,9250.0,-5029667.93887645,1166.511495059471,17872659.96130597
917.0,1.261914045829866,5.0,9250.0,3674917.945949858,1050.4533456596864,17872659.96130597
918.0,1.807258641008958,5.0,9250.0,-2647841.466279598,1134.5210358935406,17872659.96130597
919.0,0.7635660688841304,5.0,9250.0,9488342.216842853,972.5987917021591,17872659.96130597
920.0,0.27244971737872437,5.0,9300.0,15134117.218324903,903.3709087802424,17902659.96130597
921.0,2.616154809539286,5.0,9300.0,-12123763.845110988,1262.6267700976753,17902659.96130597
922.0,0.22650725703102292,5.0,9300.0,15699056.579934906,895.4434854510129,17902659.96130597
923.0,1.3273619812575523,5.0,9300.0,2902938.6360470597,1061.948993686121,17902659.96130597
924.0,1.3519269429657816,5.0,9300.0,2633808.3805790404,1062.029206813715,17902659.96130597
925.0,1.327670555621709,5.0,9300.0,2932575.369036235,1062.08817255206,17902659.96130597
926.0,2.48248903077591,5.0,9350.0,-10604272.973125411,1241.5716604560353,17932659.96130597
927.0,1.7268064931905789,5.0,9350.0,-1783036.6533549558,1127.7387167719721,17932659.96130597
928.0,2.3652007745577093,5.0,9350.0,-9215953.890346391,1223.417679828435,17932659.96130597
929.0,0.737647315735436,5.0,9350.0,9759735.913950246,970.1420263692661,17932659.96130597
930.0,0.7551150823913799,5.0,9350.0,9559345.668232637,974.037407952221,17932659.96130597
931.0,0.8351168803952183,5.0,9400.0,8550131.437678408,986.9856883417814,17962659.96130597
932.0,3.10573944363965,5.0,9400.0,-17951394.836184345,1341.4703762653357,17962659.96130597
933.0,1.9107558652085492,5.0,9400.0,-3991576.334903391,1150.0267357811465,17962659.96130597
934.0,0.9280718484691528,5.0,9400.0,7484001.175538804,999.9479912268222,17962659.96130597
935.0,1.3340338147619777,5.0,9400.0,2745546.72513795,1061.0964663874709,17962659.96130597
936.0,2.3826774135734707,5.0,9400.0,-9495239.066357313,1222.9895015111174,17962659.96130597
937.0,-0.5343589743935704,5.0,9450.0,24508158.85634539,778.0765289125992,17992659.96130597
938.0,1.3277442482508777,5.0,9450.0,2734082.7268094392,1061.872398738932,17992659.96130597
939.0,2.768214195034214,5.0,9450.0,-14103391.612235453,1286.584783574755,17992659.96130597
940.0,2.0282105624700124,5.0,9450.0,-5441864.295174096,1171.6235751897211,17992659.96130597
941.0,1.1934299138080542,5.0,9500.0,4232368.5866415,1039.768236568558,18022659.96130597
942.0,1.185813767368777,5.0,9500.0,4322343.378313338,1039.918124840266,18022659.96130597
943.0,1.1652228849925512,5.0,9500.0,4565327.639720037,1040.0906918961666,18022659.96130597
944.0,0.45509709057095815,5.0,9500.0,12887594.397100091,927.8532213881456,18022659.96130597
945.0,0.8597588444503108,5.0,9550.0,8068598.118098921,992.7970711567227,18052659.96130597
946.0,1.1998393297980074,5.0,9550.0,4088862.535505632,1041.3293312352441,18052659.96130597
947.0,2.1779188182316735,5.0,9550.0,-7375130.111807207,1196.4630171657698,18052659.96130597
948.0,2.0019081841805084,5.0,9550.0,-5298138.237737327,1166.6101162103705,18052659.96130597
949.0,2.369212599687274,5.0,9600.0,-9715563.043339215,1223.1341334507347,18082659.96130597
950.0,2.5415699784127925,5.0,9600.0,-11738111.303650592,1251.12314932007,18082659.96130597
951.0,2.147944442290858,5.0,9600.0,-7113710.51002981,1186.6245552430385,18082659.96130597
952.0,1.506032855754273,5.0,9600.0,424421.42812236585,1092.0049376222314,18082659.96130597
953.0,1.2828698008735513,5.0,9600.0,3038897.1297426056,1049.4068927960855,18082659.96130597
954.0,2.2184053832113433,5.0,9650.0,-8077617.248111929,1197.8555571096015,18112659.96130597
955.0,2.975672623377581,5.0,9650.0,-17001285.332405698,1311.4261227091563,18112659.96130597
956.0,0.005077684020052153,5.0,9650.0,17959954.60031323,856.2404683879116,18112659.96130597
957.0,2.7337036311889955,5.0,9650.0,-14176882.756864496,1278.2896564976197,18112659.96130597
958.0,0.4930702564267504,5.0,9650.0,12192192.77850206,933.6699198519482,18112659.96130597
959.0,0.45041576294892405,5.0,9650.0,12684460.534289878,925.3330577715882,18112659.96130597
960.0,2.828384572203313,5.0,9700.0,-15441386.65891746,1294.5259720351185,18142659.96130597
961.0,1.8773503952452453,5.0,9700.0,-4229441.872511281,1148.2165732119174,18142659.96130597
962.0,0.4617689852486242,5.0,9700.0,12457513.243836423,927.5514945632337,18142659.96130597
963.0,0.552402863471614,5.0,9700.0,11383583.596569665,943.0798027743081,18142659.96130597
964.0,1.3958849246144576,5.0,9700.0,1436689.9715178795,1071.1160224923972,18142659.96130597
965.0,0.6894964364771097,5.0,9700.0,9770511.41270614,965.2540560975505,18142659.96130597
966.0,2.340982880593237,5.0,9700.0,-9698865.063764451,1217.039385771013,18142659.96130597
967.0,2.684358255798718,5.0,9750.0,-13864688.208576702,1269.7560037074545,18172659.96130597
968.0,3.322048341361893,5.0,9750.0,-21396096.58154712,1362.9386375709284,18172659.96130597
969.0,1.952231721761085,5.0,9750.0,-5222031.130784616,1159.2242591773047,18172659.96130597
970.0,2.252737076934422,5.0,9750.0,-8784088.245283494,1205.0685963052342,18172659.96130597
971.0,0.8776338589340815,5.0,9750.0,7443733.03547204,994.7820678605837,18172659.96130597
972.0,2.102386406059284,5.0,9750.0,-7038497.343718767,1179.2842839333848,18172659.96130597
973.0,2.3004177853337877,5.0,9750.0,-9391721.81846315,1208.9834611128363,18172659.96130597
974.0,1.1030253981400557,5.0,9750.0,4736418.252577626,1023.5483966420917,18172659.96130597
975.0,0.7978198676289106,5.0,9750.0,8325918.173793378,979.9540276198319,18172659.96130597
976.0,1.3178802890782775,5.0,9750.0,2170730.4218865205,1057.5282298532766,18172659.96130597
977.0,1.126248941758763,5.0,9750.0,4425784.061260986,1036.233002220784,18172659.96130597
978.0,2.2165043129951156,5.0,9750.0,-8458383.591458235,1200.5713717684164,18172659.96130597
979.0,1.9316508170591353,5.0,9750.0,-5098971.649770391,1154.2283281806083,18172659.96130597
980.0,0.8537351256052466,5.0,9750.0,7626369.058694651,985.5426935277851,18172659.96130597
981.0,0.24929373060281446,5.0,9750.0,14759691.636408562,894.5851246361625,18172659.96130597
982.0,2.542248415863752,5.0,9750.0,-12326786.558191057,1249.1564637273189,18172659.96130597
983.0,1.5408015840336633,5.0,9750.0,-497372.70553394686,1090.518379674153,18172659.96130597
984.0,1.5870074126641613,5.0,9750.0,-1045238.1406488065,1101.9046402514982,18172659.96130597
985.0,1.6749249499530707,5.0,9750.0,-2086154.4782440094,1112.0528695200405,18172659.96130597
986.0,2.160912108593272,5.0,9750.0,-7829658.646565741,1192.259237644641,18172659.96130597
987.0,1.8367149167354109,5.0,9750.0,-4004799.4940993953,1141.1326338221563,18172659.96130597
988.0,1.0695744691255031,5.0,9750.0,5050017.603110193,1023.6672240068214,18172659.96130597
989.0,1.6564194687025457,5.0,9750.0,-1888458.3661840279,1111.8170482615005,18172659.96130597
990.0,1.4480746318387068,5.0,9750.0,567186.2135727508,1078.980646008402,18172659.96130597
991.0,2.2132151403811813,5.0,9750.0,-8475835.933088645,1200.3664068199234,18172659.96130597
992.0,0.35079558862812643,5.0,9750.0,13517576.327169526,911.7409667683166,18172659.96130597
993.0,1.0502332828568166,5.0,9750.0,5250947.499360871,1015.2803624730188,18172659.96130597
994.0,0.6057470460481058,5.0,9750.0,10500932.38450525,950.6838409292521,18172659.96130597
995.0,1.3410340676342285,5.0,9750.0,1819085.821220113,1069.9871178670785,18172659.96130597
996.0,-0.304511257132682,5.0,9750.0,21263287.798713338,809.7453781431534,18172659.96130597
997.0,0.9713127556918719,5.0,9750.0,6204367.818398797,1004.7395491575488,18172659.96130597
998.0,0.86750266075261,5.0,9750.0,7447911.502805856,997.7516042331897,18172659.96130597
999.0,0.3410095796626704,5.0,9750.0,13686727.009297162,912.1026513729701,18172659.96130597
1000.0,1.3181559989847944,5.0,9750.0,2167522.520629051,1061.3974225326886,18172659.96130597
1001.0,-0.027353529450032443,5.0,9750.0,18086069.81257864,856.8351793727892,18172659.96130597
